source_V,lumped_path_ohm,assumed_limit_A,assumed_fan_start_A,assumed_aux_A,fans,stagger_s,peak_demand_A,running_A,peak_bus_V_if_not_limited,steady_bus_V,optimistic_100uF_hold_up_to_10_8V_s,classification
12.0,0.5,2.0,1.65,0.1,1,5,1.75,0.65,11.125,11.675,,within_provisional_envelope
12.0,0.5,2.0,1.65,0.1,2,0,3.4,1.2000000000000002,,11.4,8.571428571428567e-05,current_capacity_exceeded
12.0,0.5,2.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,,11.4,0.0003999999999999994,current_capacity_exceeded
12.0,0.5,3.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,11.7,11.7,,within_provisional_envelope
12.0,0.5,3.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,11.7,11.7,,within_provisional_envelope
12.0,0.5,3.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,11.425,11.425,,within_provisional_envelope
12.0,0.5,3.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,11.425,11.425,,within_provisional_envelope
12.0,0.5,3.0,0.55,0.1,1,0,0.65,0.65,11.675,11.675,,within_provisional_envelope
12.0,0.5,3.0,0.55,0.1,1,5,0.65,0.65,11.675,11.675,,within_provisional_envelope
12.0,0.5,3.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,11.4,11.4,,within_provisional_envelope
12.0,0.5,3.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,11.4,11.4,,within_provisional_envelope
12.0,0.5,3.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,11.425,11.7,,within_provisional_envelope
12.0,0.5,3.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,11.425,11.7,,within_provisional_envelope
12.0,0.5,3.0,1.1,0.05,2,0,2.25,1.1500000000000001,10.875,11.425,,within_provisional_envelope
12.0,0.5,3.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,11.15,11.425,,within_provisional_envelope
12.0,0.5,3.0,1.1,0.1,1,0,1.2000000000000002,0.65,11.4,11.675,,within_provisional_envelope
12.0,0.5,3.0,1.1,0.1,1,5,1.2000000000000002,0.65,11.4,11.675,,within_provisional_envelope
12.0,0.5,3.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,10.85,11.4,,within_provisional_envelope
12.0,0.5,3.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,11.125,11.4,,within_provisional_envelope
12.0,0.5,3.0,1.65,0.05,1,0,1.7,0.6000000000000001,11.15,11.7,,within_provisional_envelope
12.0,0.5,3.0,1.65,0.05,1,5,1.7,0.6000000000000001,11.15,11.7,,within_provisional_envelope
12.0,0.5,3.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,11.425,0.000342857142857143,current_capacity_exceeded
12.0,0.5,3.0,1.65,0.05,2,5,2.25,1.1500000000000001,10.875,11.425,,within_provisional_envelope
12.0,0.5,3.0,1.65,0.1,1,0,1.75,0.65,11.125,11.675,,within_provisional_envelope
12.0,0.5,3.0,1.65,0.1,1,5,1.75,0.65,11.125,11.675,,within_provisional_envelope
12.0,0.5,3.0,1.65,0.1,2,0,3.4,1.2000000000000002,,11.4,0.0002999999999999999,current_capacity_exceeded
12.0,0.5,3.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,10.85,11.4,,within_provisional_envelope
12.0,0.5,4.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,11.7,11.7,,within_provisional_envelope
12.0,0.5,4.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,11.7,11.7,,within_provisional_envelope
12.0,0.5,4.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,11.425,11.425,,within_provisional_envelope
12.0,0.5,4.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,11.425,11.425,,within_provisional_envelope
12.0,0.5,4.0,0.55,0.1,1,0,0.65,0.65,11.675,11.675,,within_provisional_envelope
12.0,0.5,4.0,0.55,0.1,1,5,0.65,0.65,11.675,11.675,,within_provisional_envelope
12.0,0.5,4.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,11.4,11.4,,within_provisional_envelope
12.0,0.5,4.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,11.4,11.4,,within_provisional_envelope
12.0,0.5,4.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,11.425,11.7,,within_provisional_envelope
12.0,0.5,4.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,11.425,11.7,,within_provisional_envelope
12.0,0.5,4.0,1.1,0.05,2,0,2.25,1.1500000000000001,10.875,11.425,,within_provisional_envelope
12.0,0.5,4.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,11.15,11.425,,within_provisional_envelope
12.0,0.5,4.0,1.1,0.1,1,0,1.2000000000000002,0.65,11.4,11.675,,within_provisional_envelope
12.0,0.5,4.0,1.1,0.1,1,5,1.2000000000000002,0.65,11.4,11.675,,within_provisional_envelope
12.0,0.5,4.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,10.85,11.4,,within_provisional_envelope
12.0,0.5,4.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,11.125,11.4,,within_provisional_envelope
12.0,0.5,4.0,1.65,0.05,1,0,1.7,0.6000000000000001,11.15,11.7,,within_provisional_envelope
12.0,0.5,4.0,1.65,0.05,1,5,1.7,0.6000000000000001,11.15,11.7,,within_provisional_envelope
12.0,0.5,4.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,10.325,11.425,,below_provisional_10.8V_target
12.0,0.5,4.0,1.65,0.05,2,5,2.25,1.1500000000000001,10.875,11.425,,within_provisional_envelope
12.0,0.5,4.0,1.65,0.1,1,0,1.75,0.65,11.125,11.675,,within_provisional_envelope
12.0,0.5,4.0,1.65,0.1,1,5,1.75,0.65,11.125,11.675,,within_provisional_envelope
12.0,0.5,4.0,1.65,0.1,2,0,3.4,1.2000000000000002,10.3,11.4,,below_provisional_10.8V_target
12.0,0.5,4.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,10.85,11.4,,within_provisional_envelope
12.0,1.0,2.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,11.4,11.4,,within_provisional_envelope
12.0,1.0,2.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,11.4,11.4,,within_provisional_envelope
12.0,1.0,2.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,10.85,10.85,,within_provisional_envelope
12.0,1.0,2.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,10.85,10.85,,within_provisional_envelope
12.0,1.0,2.0,0.55,0.1,1,0,0.65,0.65,11.35,11.35,,within_provisional_envelope
12.0,1.0,2.0,0.55,0.1,1,5,0.65,0.65,11.35,11.35,,within_provisional_envelope
12.0,1.0,2.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,10.8,10.8,,within_provisional_envelope
12.0,1.0,2.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,10.8,10.8,,within_provisional_envelope
12.0,1.0,2.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,10.85,11.4,,within_provisional_envelope
12.0,1.0,2.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,10.85,11.4,,within_provisional_envelope
12.0,1.0,2.0,1.1,0.05,2,0,2.25,1.1500000000000001,,10.85,0.00047999999999999974,current_capacity_exceeded
12.0,1.0,2.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,10.3,10.85,,below_provisional_10.8V_target
12.0,1.0,2.0,1.1,0.1,1,0,1.2000000000000002,0.65,10.8,11.35,,within_provisional_envelope
12.0,1.0,2.0,1.1,0.1,1,5,1.2000000000000002,0.65,10.8,11.35,,within_provisional_envelope
12.0,1.0,2.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,,10.8,0.0003999999999999994,current_capacity_exceeded
12.0,1.0,2.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,10.25,10.8,,below_provisional_10.8V_target
12.0,1.0,2.0,1.65,0.05,1,0,1.7,0.6000000000000001,10.3,11.4,,below_provisional_10.8V_target
12.0,1.0,2.0,1.65,0.05,1,5,1.7,0.6000000000000001,10.3,11.4,,below_provisional_10.8V_target
12.0,1.0,2.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,10.85,8.888888888888887e-05,current_capacity_exceeded
12.0,1.0,2.0,1.65,0.05,2,5,2.25,1.1500000000000001,,10.85,0.00047999999999999974,current_capacity_exceeded
12.0,1.0,2.0,1.65,0.1,1,0,1.75,0.65,10.25,11.35,,below_provisional_10.8V_target
12.0,1.0,2.0,1.65,0.1,1,5,1.75,0.65,10.25,11.35,,below_provisional_10.8V_target
12.0,1.0,2.0,1.65,0.1,2,0,3.4,1.2000000000000002,,10.8,8.571428571428567e-05,current_capacity_exceeded
12.0,1.0,2.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,,10.8,0.0003999999999999994,current_capacity_exceeded
12.0,1.0,3.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,11.4,11.4,,within_provisional_envelope
12.0,1.0,3.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,11.4,11.4,,within_provisional_envelope
12.0,1.0,3.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,10.85,10.85,,within_provisional_envelope
12.0,1.0,3.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,10.85,10.85,,within_provisional_envelope
12.0,1.0,3.0,0.55,0.1,1,0,0.65,0.65,11.35,11.35,,within_provisional_envelope
12.0,1.0,3.0,0.55,0.1,1,5,0.65,0.65,11.35,11.35,,within_provisional_envelope
12.0,1.0,3.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,10.8,10.8,,within_provisional_envelope
12.0,1.0,3.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,10.8,10.8,,within_provisional_envelope
12.0,1.0,3.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,10.85,11.4,,within_provisional_envelope
12.0,1.0,3.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,10.85,11.4,,within_provisional_envelope
12.0,1.0,3.0,1.1,0.05,2,0,2.25,1.1500000000000001,9.75,10.85,,below_provisional_10.8V_target
12.0,1.0,3.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,10.3,10.85,,below_provisional_10.8V_target
12.0,1.0,3.0,1.1,0.1,1,0,1.2000000000000002,0.65,10.8,11.35,,within_provisional_envelope
12.0,1.0,3.0,1.1,0.1,1,5,1.2000000000000002,0.65,10.8,11.35,,within_provisional_envelope
12.0,1.0,3.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,9.7,10.8,,below_provisional_10.8V_target
12.0,1.0,3.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,10.25,10.8,,below_provisional_10.8V_target
12.0,1.0,3.0,1.65,0.05,1,0,1.7,0.6000000000000001,10.3,11.4,,below_provisional_10.8V_target
12.0,1.0,3.0,1.65,0.05,1,5,1.7,0.6000000000000001,10.3,11.4,,below_provisional_10.8V_target
12.0,1.0,3.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,10.85,0.000342857142857143,current_capacity_exceeded
12.0,1.0,3.0,1.65,0.05,2,5,2.25,1.1500000000000001,9.75,10.85,,below_provisional_10.8V_target
12.0,1.0,3.0,1.65,0.1,1,0,1.75,0.65,10.25,11.35,,below_provisional_10.8V_target
12.0,1.0,3.0,1.65,0.1,1,5,1.75,0.65,10.25,11.35,,below_provisional_10.8V_target
12.0,1.0,3.0,1.65,0.1,2,0,3.4,1.2000000000000002,,10.8,0.0002999999999999999,current_capacity_exceeded
12.0,1.0,3.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,9.7,10.8,,below_provisional_10.8V_target
12.0,1.0,4.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,11.4,11.4,,within_provisional_envelope
12.0,1.0,4.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,11.4,11.4,,within_provisional_envelope
12.0,1.0,4.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,10.85,10.85,,within_provisional_envelope
12.0,1.0,4.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,10.85,10.85,,within_provisional_envelope
12.0,1.0,4.0,0.55,0.1,1,0,0.65,0.65,11.35,11.35,,within_provisional_envelope
12.0,1.0,4.0,0.55,0.1,1,5,0.65,0.65,11.35,11.35,,within_provisional_envelope
12.0,1.0,4.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,10.8,10.8,,within_provisional_envelope
12.0,1.0,4.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,10.8,10.8,,within_provisional_envelope
12.0,1.0,4.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,10.85,11.4,,within_provisional_envelope
12.0,1.0,4.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,10.85,11.4,,within_provisional_envelope
12.0,1.0,4.0,1.1,0.05,2,0,2.25,1.1500000000000001,9.75,10.85,,below_provisional_10.8V_target
12.0,1.0,4.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,10.3,10.85,,below_provisional_10.8V_target
12.0,1.0,4.0,1.1,0.1,1,0,1.2000000000000002,0.65,10.8,11.35,,within_provisional_envelope
12.0,1.0,4.0,1.1,0.1,1,5,1.2000000000000002,0.65,10.8,11.35,,within_provisional_envelope
12.0,1.0,4.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,9.7,10.8,,below_provisional_10.8V_target
12.0,1.0,4.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,10.25,10.8,,below_provisional_10.8V_target
12.0,1.0,4.0,1.65,0.05,1,0,1.7,0.6000000000000001,10.3,11.4,,below_provisional_10.8V_target
12.0,1.0,4.0,1.65,0.05,1,5,1.7,0.6000000000000001,10.3,11.4,,below_provisional_10.8V_target
12.0,1.0,4.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,8.65,10.85,,below_provisional_10.8V_target
12.0,1.0,4.0,1.65,0.05,2,5,2.25,1.1500000000000001,9.75,10.85,,below_provisional_10.8V_target
12.0,1.0,4.0,1.65,0.1,1,0,1.75,0.65,10.25,11.35,,below_provisional_10.8V_target
12.0,1.0,4.0,1.65,0.1,1,5,1.75,0.65,10.25,11.35,,below_provisional_10.8V_target
12.0,1.0,4.0,1.65,0.1,2,0,3.4,1.2000000000000002,8.6,10.8,,below_provisional_10.8V_target
12.0,1.0,4.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,9.7,10.8,,below_provisional_10.8V_target
12.6,0.1,2.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.54,12.54,,within_provisional_envelope
12.6,0.1,2.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.54,12.54,,within_provisional_envelope
12.6,0.1,2.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.485,12.485,,within_provisional_envelope
12.6,0.1,2.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.485,12.485,,within_provisional_envelope
12.6,0.1,2.0,0.55,0.1,1,0,0.65,0.65,12.535,12.535,,within_provisional_envelope
12.6,0.1,2.0,0.55,0.1,1,5,0.65,0.65,12.535,12.535,,within_provisional_envelope
12.6,0.1,2.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.48,12.48,,within_provisional_envelope
12.6,0.1,2.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.48,12.48,,within_provisional_envelope
12.6,0.1,2.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.485,12.54,,within_provisional_envelope
12.6,0.1,2.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.485,12.54,,within_provisional_envelope
12.6,0.1,2.0,1.1,0.05,2,0,2.25,1.1500000000000001,,12.485,0.0007199999999999996,current_capacity_exceeded
12.6,0.1,2.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,12.43,12.485,,within_provisional_envelope
12.6,0.1,2.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.48,12.535,,within_provisional_envelope
12.6,0.1,2.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.48,12.535,,within_provisional_envelope
12.6,0.1,2.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,,12.48,0.0005999999999999992,current_capacity_exceeded
12.6,0.1,2.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,12.424999999999999,12.48,,within_provisional_envelope
12.6,0.1,2.0,1.65,0.05,1,0,1.7,0.6000000000000001,12.43,12.54,,within_provisional_envelope
12.6,0.1,2.0,1.65,0.05,1,5,1.7,0.6000000000000001,12.43,12.54,,within_provisional_envelope
12.6,0.1,2.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,12.485,0.00013333333333333329,current_capacity_exceeded
12.6,0.1,2.0,1.65,0.05,2,5,2.25,1.1500000000000001,,12.485,0.0007199999999999996,current_capacity_exceeded
12.6,0.1,2.0,1.65,0.1,1,0,1.75,0.65,12.424999999999999,12.535,,within_provisional_envelope
12.6,0.1,2.0,1.65,0.1,1,5,1.75,0.65,12.424999999999999,12.535,,within_provisional_envelope
12.6,0.1,2.0,1.65,0.1,2,0,3.4,1.2000000000000002,,12.48,0.00012857142857142852,current_capacity_exceeded
12.6,0.1,2.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,,12.48,0.0005999999999999992,current_capacity_exceeded
12.6,0.1,3.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.54,12.54,,within_provisional_envelope
12.6,0.1,3.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.54,12.54,,within_provisional_envelope
12.6,0.1,3.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.485,12.485,,within_provisional_envelope
12.6,0.1,3.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.485,12.485,,within_provisional_envelope
12.6,0.1,3.0,0.55,0.1,1,0,0.65,0.65,12.535,12.535,,within_provisional_envelope
12.6,0.1,3.0,0.55,0.1,1,5,0.65,0.65,12.535,12.535,,within_provisional_envelope
12.6,0.1,3.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.48,12.48,,within_provisional_envelope
12.6,0.1,3.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.48,12.48,,within_provisional_envelope
12.6,0.1,3.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.485,12.54,,within_provisional_envelope
12.6,0.1,3.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.485,12.54,,within_provisional_envelope
12.6,0.1,3.0,1.1,0.05,2,0,2.25,1.1500000000000001,12.375,12.485,,within_provisional_envelope
12.6,0.1,3.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,12.43,12.485,,within_provisional_envelope
12.6,0.1,3.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.48,12.535,,within_provisional_envelope
12.6,0.1,3.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.48,12.535,,within_provisional_envelope
12.6,0.1,3.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,12.37,12.48,,within_provisional_envelope
12.6,0.1,3.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,12.424999999999999,12.48,,within_provisional_envelope
12.6,0.1,3.0,1.65,0.05,1,0,1.7,0.6000000000000001,12.43,12.54,,within_provisional_envelope
12.6,0.1,3.0,1.65,0.05,1,5,1.7,0.6000000000000001,12.43,12.54,,within_provisional_envelope
12.6,0.1,3.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,12.485,0.0005142857142857145,current_capacity_exceeded
12.6,0.1,3.0,1.65,0.05,2,5,2.25,1.1500000000000001,12.375,12.485,,within_provisional_envelope
12.6,0.1,3.0,1.65,0.1,1,0,1.75,0.65,12.424999999999999,12.535,,within_provisional_envelope
12.6,0.1,3.0,1.65,0.1,1,5,1.75,0.65,12.424999999999999,12.535,,within_provisional_envelope
12.6,0.1,3.0,1.65,0.1,2,0,3.4,1.2000000000000002,,12.48,0.0004499999999999999,current_capacity_exceeded
12.6,0.1,3.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,12.37,12.48,,within_provisional_envelope
12.6,0.1,4.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.54,12.54,,within_provisional_envelope
12.6,0.1,4.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.54,12.54,,within_provisional_envelope
12.6,0.1,4.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.485,12.485,,within_provisional_envelope
12.6,0.1,4.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.485,12.485,,within_provisional_envelope
12.6,0.1,4.0,0.55,0.1,1,0,0.65,0.65,12.535,12.535,,within_provisional_envelope
12.6,0.1,4.0,0.55,0.1,1,5,0.65,0.65,12.535,12.535,,within_provisional_envelope
12.6,0.1,4.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.48,12.48,,within_provisional_envelope
12.6,0.1,4.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.48,12.48,,within_provisional_envelope
12.6,0.1,4.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.485,12.54,,within_provisional_envelope
12.6,0.1,4.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.485,12.54,,within_provisional_envelope
12.6,0.1,4.0,1.1,0.05,2,0,2.25,1.1500000000000001,12.375,12.485,,within_provisional_envelope
12.6,0.1,4.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,12.43,12.485,,within_provisional_envelope
12.6,0.1,4.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.48,12.535,,within_provisional_envelope
12.6,0.1,4.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.48,12.535,,within_provisional_envelope
12.6,0.1,4.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,12.37,12.48,,within_provisional_envelope
12.6,0.1,4.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,12.424999999999999,12.48,,within_provisional_envelope
12.6,0.1,4.0,1.65,0.05,1,0,1.7,0.6000000000000001,12.43,12.54,,within_provisional_envelope
12.6,0.1,4.0,1.65,0.05,1,5,1.7,0.6000000000000001,12.43,12.54,,within_provisional_envelope
12.6,0.1,4.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,12.265,12.485,,within_provisional_envelope
12.6,0.1,4.0,1.65,0.05,2,5,2.25,1.1500000000000001,12.375,12.485,,within_provisional_envelope
12.6,0.1,4.0,1.65,0.1,1,0,1.75,0.65,12.424999999999999,12.535,,within_provisional_envelope
12.6,0.1,4.0,1.65,0.1,1,5,1.75,0.65,12.424999999999999,12.535,,within_provisional_envelope
12.6,0.1,4.0,1.65,0.1,2,0,3.4,1.2000000000000002,12.26,12.48,,within_provisional_envelope
12.6,0.1,4.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,12.37,12.48,,within_provisional_envelope
12.6,0.25,2.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.45,12.45,,within_provisional_envelope
12.6,0.25,2.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.45,12.45,,within_provisional_envelope
12.6,0.25,2.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.3125,12.3125,,within_provisional_envelope
12.6,0.25,2.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.3125,12.3125,,within_provisional_envelope
12.6,0.25,2.0,0.55,0.1,1,0,0.65,0.65,12.4375,12.4375,,within_provisional_envelope
12.6,0.25,2.0,0.55,0.1,1,5,0.65,0.65,12.4375,12.4375,,within_provisional_envelope
12.6,0.25,2.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.299999999999999,12.299999999999999,,within_provisional_envelope
12.6,0.25,2.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.299999999999999,12.299999999999999,,within_provisional_envelope
12.6,0.25,2.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.3125,12.45,,within_provisional_envelope
12.6,0.25,2.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.3125,12.45,,within_provisional_envelope
12.6,0.25,2.0,1.1,0.05,2,0,2.25,1.1500000000000001,,12.3125,0.0007199999999999996,current_capacity_exceeded
12.6,0.25,2.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,12.174999999999999,12.3125,,within_provisional_envelope
12.6,0.25,2.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.299999999999999,12.4375,,within_provisional_envelope
12.6,0.25,2.0,1.1,0.1,1,5,1.2000000000000002,0.65,12.299999999999999,12.4375,,within_provisional_envelope
12.6,0.25,2.0,1.1,0.1,2,0,2.3000000000000003,1.2000000000000002,,12.299999999999999,0.0005999999999999992,current_capacity_exceeded
12.6,0.25,2.0,1.1,0.1,2,5,1.7500000000000002,1.2000000000000002,12.1625,12.299999999999999,,within_provisional_envelope
12.6,0.25,2.0,1.65,0.05,1,0,1.7,0.6000000000000001,12.174999999999999,12.45,,within_provisional_envelope
12.6,0.25,2.0,1.65,0.05,1,5,1.7,0.6000000000000001,12.174999999999999,12.45,,within_provisional_envelope
12.6,0.25,2.0,1.65,0.05,2,0,3.3499999999999996,1.1500000000000001,,12.3125,0.00013333333333333329,current_capacity_exceeded
12.6,0.25,2.0,1.65,0.05,2,5,2.25,1.1500000000000001,,12.3125,0.0007199999999999996,current_capacity_exceeded
12.6,0.25,2.0,1.65,0.1,1,0,1.75,0.65,12.1625,12.4375,,within_provisional_envelope
12.6,0.25,2.0,1.65,0.1,1,5,1.75,0.65,12.1625,12.4375,,within_provisional_envelope
12.6,0.25,2.0,1.65,0.1,2,0,3.4,1.2000000000000002,,12.299999999999999,0.00012857142857142852,current_capacity_exceeded
12.6,0.25,2.0,1.65,0.1,2,5,2.3000000000000003,1.2000000000000002,,12.299999999999999,0.0005999999999999992,current_capacity_exceeded
12.6,0.25,3.0,0.55,0.05,1,0,0.6000000000000001,0.6000000000000001,12.45,12.45,,within_provisional_envelope
12.6,0.25,3.0,0.55,0.05,1,5,0.6000000000000001,0.6000000000000001,12.45,12.45,,within_provisional_envelope
12.6,0.25,3.0,0.55,0.05,2,0,1.1500000000000001,1.1500000000000001,12.3125,12.3125,,within_provisional_envelope
12.6,0.25,3.0,0.55,0.05,2,5,1.1500000000000001,1.1500000000000001,12.3125,12.3125,,within_provisional_envelope
12.6,0.25,3.0,0.55,0.1,1,0,0.65,0.65,12.4375,12.4375,,within_provisional_envelope
12.6,0.25,3.0,0.55,0.1,1,5,0.65,0.65,12.4375,12.4375,,within_provisional_envelope
12.6,0.25,3.0,0.55,0.1,2,0,1.2000000000000002,1.2000000000000002,12.299999999999999,12.299999999999999,,within_provisional_envelope
12.6,0.25,3.0,0.55,0.1,2,5,1.2000000000000002,1.2000000000000002,12.299999999999999,12.299999999999999,,within_provisional_envelope
12.6,0.25,3.0,1.1,0.05,1,0,1.1500000000000001,0.6000000000000001,12.3125,12.45,,within_provisional_envelope
12.6,0.25,3.0,1.1,0.05,1,5,1.1500000000000001,0.6000000000000001,12.3125,12.45,,within_provisional_envelope
12.6,0.25,3.0,1.1,0.05,2,0,2.25,1.1500000000000001,12.0375,12.3125,,within_provisional_envelope
12.6,0.25,3.0,1.1,0.05,2,5,1.7000000000000002,1.1500000000000001,12.174999999999999,12.3125,,within_provisional_envelope
12.6,0.25,3.0,1.1,0.1,1,0,1.2000000000000002,0.65,12.299999999999999,12.4375,,within_provisional_envelope
